feature0_t0,feature1_t0,feature2_t0,feature3_t0,feature4_t0,feature5_t0,feature6_t0,feature7_t0,feature0_t1,feature1_t1,feature2_t1,feature3_t1,feature4_t1,feature5_t1,feature6_t1,feature7_t1,feature0_t2,feature1_t2,feature2_t2,feature3_t2,feature4_t2,feature5_t2,feature6_t2,feature7_t2,feature0_t3,feature1_t3,feature2_t3,feature3_t3,feature4_t3,feature5_t3,feature6_t3,feature7_t3,feature0_t4,feature1_t4,feature2_t4,feature3_t4,feature4_t4,feature5_t4,feature6_t4,feature7_t4,feature0_t5,feature1_t5,feature2_t5,feature3_t5,feature4_t5,feature5_t5,feature6_t5,feature7_t5,feature0_t6,feature1_t6,feature2_t6,feature3_t6,feature4_t6,feature5_t6,feature6_t6,feature7_t6,feature0_t7,feature1_t7,feature2_t7,feature3_t7,feature4_t7,feature5_t7,feature6_t7,feature7_t7,feature0_t8,feature1_t8,feature2_t8,feature3_t8,feature4_t8,feature5_t8,feature6_t8,feature7_t8,feature0_t9,feature1_t9,feature2_t9,feature3_t9,feature4_t9,feature5_t9,feature6_t9,feature7_t9,label
1.0,1.0,0.0022026431718060735,0.0022026431718060735,0.0,1.5540809314650434,0.0,0.0,2.0,1.0,0.00439560439560438,0.0065982475674104535,0.0,1.429884013525051,0.0,0.0,2.0,0.0,0.004376367614879584,0.010974615182290037,0.0,1.4326386455906976,0.0,0.0,2.0,0.0,0.004357298474945592,0.01533191365723563,0.0,0.7840218474199273,0.0,0.0,0.0,-2.0,0.0,0.01533191365723563,0.0,0.7396463055239434,0.0,0.0,-1.0,-1.0,-0.002169197396963085,0.013162716260272544,-0.002169197396963085,1.6174612390568552,0.0,0.0,0.0,1.0,0.0,0.013162716260272544,-0.002169197396963085,0.448296212068487,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.23371949382047347,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.5399051004367565,0.0,0.0,-1.0,-1.0,-0.0021739130434782483,0.010988803216794296,-0.004343110440441333,0.9124084372739316,0.0,0.0,1
2.0,1.0,0.00439560439560438,0.0065982475674104535,0.0,1.429884013525051,0.0,0.0,2.0,0.0,0.004376367614879584,0.010974615182290037,0.0,1.4326386455906976,0.0,0.0,2.0,0.0,0.004357298474945592,0.01533191365723563,0.0,0.7840218474199273,0.0,0.0,0.0,-2.0,0.0,0.01533191365723563,0.0,0.7396463055239434,0.0,0.0,-1.0,-1.0,-0.002169197396963085,0.013162716260272544,-0.002169197396963085,1.6174612390568552,0.0,0.0,0.0,1.0,0.0,0.013162716260272544,-0.002169197396963085,0.448296212068487,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.23371949382047347,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.5399051004367565,0.0,0.0,-1.0,-1.0,-0.0021739130434782483,0.010988803216794296,-0.004343110440441333,0.9124084372739316,0.0,0.0,-1.0,0.0,-0.002178649237472796,0.0088101539793215,-0.00652175967791413,1.3183111077700451,0.0,0.0,1
2.0,0.0,0.004376367614879584,0.010974615182290037,0.0,1.4326386455906976,0.0,0.0,2.0,0.0,0.004357298474945592,0.01533191365723563,0.0,0.7840218474199273,0.0,0.0,0.0,-2.0,0.0,0.01533191365723563,0.0,0.7396463055239434,0.0,0.0,-1.0,-1.0,-0.002169197396963085,0.013162716260272544,-0.002169197396963085,1.6174612390568552,0.0,0.0,0.0,1.0,0.0,0.013162716260272544,-0.002169197396963085,0.448296212068487,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.23371949382047347,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.5399051004367565,0.0,0.0,-1.0,-1.0,-0.0021739130434782483,0.010988803216794296,-0.004343110440441333,0.9124084372739316,0.0,0.0,-1.0,0.0,-0.002178649237472796,0.0088101539793215,-0.00652175967791413,1.3183111077700451,0.0,0.0,0.0,1.0,0.0,0.0088101539793215,-0.00652175967791413,1.259852479419735,0.0,0.0,1
2.0,0.0,0.004357298474945592,0.01533191365723563,0.0,0.7840218474199273,0.0,0.0,0.0,-2.0,0.0,0.01533191365723563,0.0,0.7396463055239434,0.0,0.0,-1.0,-1.0,-0.002169197396963085,0.013162716260272544,-0.002169197396963085,1.6174612390568552,0.0,0.0,0.0,1.0,0.0,0.013162716260272544,-0.002169197396963085,0.448296212068487,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.23371949382047347,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.5399051004367565,0.0,0.0,-1.0,-1.0,-0.0021739130434782483,0.010988803216794296,-0.004343110440441333,0.9124084372739316,0.0,0.0,-1.0,0.0,-0.002178649237472796,0.0088101539793215,-0.00652175967791413,1.3183111077700451,0.0,0.0,0.0,1.0,0.0,0.0088101539793215,-0.00652175967791413,1.259852479419735,0.0,0.0,-1.0,-1.0,-0.0021834061135370675,0.0066267478657844325,-0.008705165791451197,1.0285722774487254,0.0,0.0,1
0.0,-2.0,0.0,0.01533191365723563,0.0,0.7396463055239434,0.0,0.0,-1.0,-1.0,-0.002169197396963085,0.013162716260272544,-0.002169197396963085,1.6174612390568552,0.0,0.0,0.0,1.0,0.0,0.013162716260272544,-0.002169197396963085,0.448296212068487,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.23371949382047347,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.5399051004367565,0.0,0.0,-1.0,-1.0,-0.0021739130434782483,0.010988803216794296,-0.004343110440441333,0.9124084372739316,0.0,0.0,-1.0,0.0,-0.002178649237472796,0.0088101539793215,-0.00652175967791413,1.3183111077700451,0.0,0.0,0.0,1.0,0.0,0.0088101539793215,-0.00652175967791413,1.259852479419735,0.0,0.0,-1.0,-1.0,-0.0021834061135370675,0.0066267478657844325,-0.008705165791451197,1.0285722774487254,0.0,0.0,1.0,2.0,0.002188183807439792,0.008814931673224224,-0.006516981984011405,1.1947219071103754,0.0,0.0,1
-1.0,-1.0,-0.002169197396963085,0.013162716260272544,-0.002169197396963085,1.6174612390568552,0.0,0.0,0.0,1.0,0.0,0.013162716260272544,-0.002169197396963085,0.448296212068487,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.23371949382047347,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.5399051004367565,0.0,0.0,-1.0,-1.0,-0.0021739130434782483,0.010988803216794296,-0.004343110440441333,0.9124084372739316,0.0,0.0,-1.0,0.0,-0.002178649237472796,0.0088101539793215,-0.00652175967791413,1.3183111077700451,0.0,0.0,0.0,1.0,0.0,0.0088101539793215,-0.00652175967791413,1.259852479419735,0.0,0.0,-1.0,-1.0,-0.0021834061135370675,0.0066267478657844325,-0.008705165791451197,1.0285722774487254,0.0,0.0,1.0,2.0,0.002188183807439792,0.008814931673224224,-0.006516981984011405,1.1947219071103754,0.0,0.0,1.0,0.0,0.0021834061135370675,0.010998337786761292,-0.004333575870474338,0.913952065577823,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,2.847261685265715,0.0,0.0,0.09999999999999964,0.09999999999999964,0.008620689655172376,0.008620689655172376,0.0,0.06972122301179223,0.0,0.0,0.0,-0.09999999999999964,0.0,0.008620689655172376,0.0,0.1757498675732694,0.0,0.0,0.0,0.0,0.0,0.008620689655172376,0.0,1.1205997654041175,0.0,0.0,0.0,0.0,0.0,0.008620689655172376,0.0,2.1966673099057967,0.0,0.0,-0.09999999999999964,-0.09999999999999964,-0.008547008547008517,7.368110816385887e-05,-0.008547008547008517,1.2067466717529363,0.0,0.0,0.09999999999999964,0.1999999999999993,0.008620689655172376,0.008694370763336234,0.0,0.1980399098160624,0.0,0.0,0.0,-0.09999999999999964,0.0,0.008694370763336234,0.0,2.755780845182771,0.0,0.0,0.0,0.0,0.0,0.008694370763336234,0.0,0.9223429032567287,0.0,0.0,0.0,0.0,0.0,0.008694370763336234,0.0,0.36504618774627196,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,2.39302160048888,0.0,0.0,0.009999999999999787,0.009999999999999787,0.0011223344556676729,0.0011223344556676729,0.0,0.6830669859484683,0.0,0.0,0.009999999999999787,0.0,0.0011210762331839152,0.002243410688851588,0.0,1.4265903283828802,0.0,0.0,0.009999999999999787,0.0,0.0011198208286673506,0.0033632315175189387,0.0,0.038338822464566165,0.0,0.0,-0.009999999999999787,-0.019999999999999574,-0.0011185682326622093,0.0022446632848567294,-0.0011185682326622093,0.6956345404856447,0.0,0.0,0.0,0.009999999999999787,0.0,0.0022446632848567294,-0.0011185682326622093,0.45074191840106914,0.0,0.0,0.030000000000001137,0.030000000000001137,0.0033594624860022737,0.005604125770859003,0.0,2.5391159680598836,0.0,0.0,0.0,-0.030000000000001137,0.0,0.005604125770859003,0.0,0.5164625683601688,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.6901632478664067,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.467888928806919,0.0,0.0,1
0.009999999999999787,0.009999999999999787,0.0011223344556676729,0.0011223344556676729,0.0,0.6830669859484683,0.0,0.0,0.009999999999999787,0.0,0.0011210762331839152,0.002243410688851588,0.0,1.4265903283828802,0.0,0.0,0.009999999999999787,0.0,0.0011198208286673506,0.0033632315175189387,0.0,0.038338822464566165,0.0,0.0,-0.009999999999999787,-0.019999999999999574,-0.0011185682326622093,0.0022446632848567294,-0.0011185682326622093,0.6956345404856447,0.0,0.0,0.0,0.009999999999999787,0.0,0.0022446632848567294,-0.0011185682326622093,0.45074191840106914,0.0,0.0,0.030000000000001137,0.030000000000001137,0.0033594624860022737,0.005604125770859003,0.0,2.5391159680598836,0.0,0.0,0.0,-0.030000000000001137,0.0,0.005604125770859003,0.0,0.5164625683601688,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.6901632478664067,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.467888928806919,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.885909275546944,0.0,0.0,1
0.009999999999999787,0.0,0.0011210762331839152,0.002243410688851588,0.0,1.4265903283828802,0.0,0.0,0.009999999999999787,0.0,0.0011198208286673506,0.0033632315175189387,0.0,0.038338822464566165,0.0,0.0,-0.009999999999999787,-0.019999999999999574,-0.0011185682326622093,0.0022446632848567294,-0.0011185682326622093,0.6956345404856447,0.0,0.0,0.0,0.009999999999999787,0.0,0.0022446632848567294,-0.0011185682326622093,0.45074191840106914,0.0,0.0,0.030000000000001137,0.030000000000001137,0.0033594624860022737,0.005604125770859003,0.0,2.5391159680598836,0.0,0.0,0.0,-0.030000000000001137,0.0,0.005604125770859003,0.0,0.5164625683601688,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.6901632478664067,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.467888928806919,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.885909275546944,0.0,0.0,-0.02000000000000135,-0.02000000000000135,-0.0022321428571430157,0.0033719829137159874,-0.0022321428571430157,0.4358808548241927,0.0,0.0,1
0.009999999999999787,0.0,0.0011198208286673506,0.0033632315175189387,0.0,0.038338822464566165,0.0,0.0,-0.009999999999999787,-0.019999999999999574,-0.0011185682326622093,0.0022446632848567294,-0.0011185682326622093,0.6956345404856447,0.0,0.0,0.0,0.009999999999999787,0.0,0.0022446632848567294,-0.0011185682326622093,0.45074191840106914,0.0,0.0,0.030000000000001137,0.030000000000001137,0.0033594624860022737,0.005604125770859003,0.0,2.5391159680598836,0.0,0.0,0.0,-0.030000000000001137,0.0,0.005604125770859003,0.0,0.5164625683601688,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.6901632478664067,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.467888928806919,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.885909275546944,0.0,0.0,-0.02000000000000135,-0.02000000000000135,-0.0022321428571430157,0.0033719829137159874,-0.0022321428571430157,0.4358808548241927,0.0,0.0,0.02000000000000135,0.0400000000000027,0.0022371364653246406,0.005609119379040628,0.0,1.3123977395998527,0.0,0.0,1
-0.009999999999999787,-0.019999999999999574,-0.0011185682326622093,0.0022446632848567294,-0.0011185682326622093,0.6956345404856447,0.0,0.0,0.0,0.009999999999999787,0.0,0.0022446632848567294,-0.0011185682326622093,0.45074191840106914,0.0,0.0,0.030000000000001137,0.030000000000001137,0.0033594624860022737,0.005604125770859003,0.0,2.5391159680598836,0.0,0.0,0.0,-0.030000000000001137,0.0,0.005604125770859003,0.0,0.5164625683601688,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.6901632478664067,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.467888928806919,0.0,0.0,0.0,0.0,0.0,0.005604125770859003,0.0,0.885909275546944,0.0,0.0,-0.02000000000000135,-0.02000000000000135,-0.0022321428571430157,0.0033719829137159874,-0.0022321428571430157,0.4358808548241927,0.0,0.0,0.02000000000000135,0.0400000000000027,0.0022371364653246406,0.005609119379040628,0.0,1.3123977395998527,0.0,0.0,-0.010000000000001563,-0.030000000000002913,-0.001116071428571619,0.004493047950469009,-0.001116071428571619,2.3137625310418493,0.0,0.0,1
-1.0,-1.0,-0.002564102564102555,0.0,-0.002564102564102555,0.003158877661377316,0.0,0.0,0.0,1.0,0.0,0.0,-0.002564102564102555,2.7747173352422685,0.0,0.0,0.0,0.0,0.0,0.0,-0.002564102564102555,0.6938952346658966,0.0,0.0,0.0,0.0,0.0,0.0,-0.002564102564102555,2.2458263045931366,0.0,0.0,-1.0,-1.0,-0.0025706940874036244,0.0,-0.005134796651506179,2.658727814655234,0.0,0.0,-1.0,0.0,-0.002577319587628857,0.0,-0.007712116239135036,1.7400830584137832,0.0,0.0,1.0,2.0,0.0025839793281654533,0.0025839793281654533,-0.005128136910969583,0.0019451073833718947,0.0,0.0,-1.0,-2.0,-0.002577319587628857,6.659740536596459e-06,-0.00770545649859844,1.026840871249054,0.0,0.0,0.0,1.0,0.0,6.659740536596459e-06,-0.00770545649859844,1.4560905375778914,0.0,0.0,-1.0,-1.0,-0.0025839793281653423,0.0,-0.010289435826763782,0.4186350431397549,0.0,0.0,1
1.0,1.0,0.0022026431718060735,0.0022026431718060735,0.0,1.5540809314650434,0.0,0.0,2.0,1.0,0.00439560439560438,0.0065982475674104535,0.0,1.429884013525051,0.0,0.0,2.0,0.0,0.004376367614879584,0.010974615182290037,0.0,1.4326386455906976,0.0,0.0,2.0,0.0,0.004357298474945592,0.01533191365723563,0.0,0.7840218474199273,0.0,0.0,0.0,-2.0,0.0,0.01533191365723563,0.0,0.7396463055239434,0.0,0.0,-1.0,-1.0,-0.002169197396963085,0.013162716260272544,-0.002169197396963085,1.6174612390568552,0.0,0.0,0.0,1.0,0.0,0.013162716260272544,-0.002169197396963085,0.448296212068487,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.23371949382047347,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.5399051004367565,0.0,0.0,-1.0,-1.0,-0.0021739130434782483,0.010988803216794296,-0.004343110440441333,0.9124084372739316,0.0,0.0,1
2.0,1.0,0.00439560439560438,0.0065982475674104535,0.0,1.429884013525051,0.0,0.0,2.0,0.0,0.004376367614879584,0.010974615182290037,0.0,1.4326386455906976,0.0,0.0,2.0,0.0,0.004357298474945592,0.01533191365723563,0.0,0.7840218474199273,0.0,0.0,0.0,-2.0,0.0,0.01533191365723563,0.0,0.7396463055239434,0.0,0.0,-1.0,-1.0,-0.002169197396963085,0.013162716260272544,-0.002169197396963085,1.6174612390568552,0.0,0.0,0.0,1.0,0.0,0.013162716260272544,-0.002169197396963085,0.448296212068487,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.23371949382047347,0.0,0.0,0.0,0.0,0.0,0.013162716260272544,-0.002169197396963085,0.5399051004367565,0.0,0.0,-1.0,-1.0,-0.0021739130434782483,0.010988803216794296,-0.004343110440441333,0.9124084372739316,0.0,0.0,-1.0,0.0,-0.002178649237472796,0.0088101539793215,-0.00652175967791413,1.3183111077700451,0.0,0.0,1
